Frequency (Hz),Magnitude (dB),Phase (°)
2561.019601,40.208419269,-8.8912783151
2753.709054,40.207787645,-9.6141892481
2960.896335,40.207747892,-10.421783049
3183.672253,40.215298776,-11.277163662
3423.209687,40.215931091,-12.223570264
3680.769761,40.210932199,-13.133508875
3957.708488,40.212998031,-14.195329638
4255.483905,40.20969272,-15.321215151
4575.663752,40.207841573,-16.520007757
4919.933722,40.207225479,-17.793559259
5290.106341,40.199549554,-19.233798456
5688.130508,40.205705314,-20.698589953
6116.101754,40.201938482,-22.320547432
6576.27328,40.19796503,-24.023127918
7071.067812,40.199625437,-25.899773042
7603.090363,40.190476616,-27.864219369
8175.141946,40.186495831,-30.025936626
8790.234319,40.185173314,-32.339147668
9451.605842,40.178309259,-34.92105288
10162.73853,40.175249181,-37.631079554
10927.376379,40.171905867,-40.56672577
11749.545084,40.159319637,-43.764468943
12633.573228,40.14846413,-47.299587936
13584.115076,40.131708339,-51.099723424
14606.175075,40.105605591,-55.290691838
15705.134205,40.07396403,-59.863605403
16886.778307,40.030107038,-64.902404503
18157.328544,39.974890441,-70.424397914
19523.474155,39.879185023,-76.518643136
20992.407676,39.752541368,-83.240849886
22571.862801,39.567045833,-90.661892456
24270.155104,39.297637515,-98.800926209
26096.225818,38.919028232,-107.68479616
28059.688906,38.391648323,-117.19629241
30170.881683,37.703679914,-127.19210178
32440.919233,36.832487925,-137.37670893
34881.752935,35.759337993,-147.57796422
37506.233381,34.500611069,-157.4437003
40328.178031,33.0837032,-166.72600534
43362.443964,31.525605584,-175.36930236
46625.006097,29.871173998,176.74467096
50133.041286,28.146518133,169.51395988
53905.018765,26.379522328,162.9425768
57960.797381,24.575462462,156.98012825
62321.730148,22.743509092,151.61488394
67010.776664,20.889636847,146.61631412
72052.623996,19.038158935,142.13907107
77473.816648,17.172270441,138.02943585
83302.896316,15.304210435,134.26843208
89570.552153,13.434014658,130.64816402
96309.782347,11.539385176,127.30054559
103556.06785,9.6479466067,124.34349405
111347.55916,7.7996141784,121.51188357
119725.27722,5.944100971,118.88188207
128733.32936,4.0238539401,116.35048045
138419.14148,2.1468224603,114.11671929
148833.70782,0.27858513596,112.0344131
160031.85937,-1.5947381888,109.49895294
172072.55258,-3.4971118765,108.84355054
185019.17972,-5.3422493755,104.970836
198939.90269,-7.2485693229,105.59809893
213908.01181,-8.9306368984,102.53982987
230002.31175,-11.052132618,102.19903349
247307.53637,-12.771788445,98.893538457
265914.79485,-14.713729696,98.046125808
285922.05138,-16.823455396,92.157577156
307434.6409,-17.970465791,96.374798033
330565.82369,-20.546186679,91.329045358
355437.38166,-23.031527822,94.905680108
382180.2595,-24.032501858,103.77601375
410935.25411,-24.599491027,85.411798116
441853.75584,-27.333359618,88.467969826
475098.54558,-29.300170143,95.566430413
510844.65171,-34.646230854,109.70173498
549280.27165,-31.029326461,61.201394806
590607.76269,-36.725607832,75.670473311
635044.70733,-39.199353486,68.811756577
682825.05883,-34.409096164,78.799649251
734200.37296,-36.212611117,86.8814782
789441.13237,-37.107311895,49.416968836
848838.17065,-39.914346828,8.6617992955
912704.20354,-40.960472436,13.919375097
981375.47527,-36.786546164,82.791363632
1055213.5289,-35.506906941,36.605533257
1134607.1098,-43.659871614,-135.76758447
1219974.2121,-39.774727798,-26.102140209
1311764.2798,-41.145606577,-33.868378819
1410460.5726,-33.771777323,111.96521732
1516582.7104,-51.113254419,82.117399997
1630689.409,-42.6412601,52.908063695
1753381.4214,-41.683340399,93.100176277
1885304.7013,-40.927566121,34.122885295
2027153.803,-40.738265031,178.93642941
2179675.5391,-38.389757922,-21.460725386
2343672.9116,-42.420835674,71.668155123
2520009.3399,-40.581632443,-90.743119344
2709613.2066,-36.071544013,-13.275888433
2913482.7452,-37.299078787,-126.81339046
3132691.2955,-35.815231839,33.149962103
3368392.9548,-42.057660461,-13.206247045
3621828.6539,-47.6331066,7.2052039058
3894332.6905,-41.757729085,1.5975744008
4187339.7539,-39.417176958,-163.4914967
4502392.4785,-49.633125878,-128.54921557
4841149.5655,-36.382226431,44.156626507
5205394.5159,-35.164707413,-40.663787282
5597045.0199,-45.090998759,-130.99277793
6018163.0535,-44.004990579,-64.697139715
6470965.7346,-42.449607248,153.63113592
6957836.9955,-48.77621205,-45.279192711
7481340.1339,-76.831363037,-108.04644268
8044231.3086,-42.509432958,-34.87782684
8649474.0498,-48.9023317,-13.231489373
9300254.862,-38.410296598,-14.786328905
10000000.0,-41.352509311,-32.644595477
